language_name,Nederlands
Seashore_Gym_LeaderSheryl_OutroMessage,Sheryl: Ik ben geschokt!~Juist, ik kan zien dat je dit~verdiend hebt.*Neem de Psyche-Badge!
Seashore_Gym_LeaderSheryl_AfterBattle1,Sheryl: De Psyche-Badge zorgt~ervoor dat Pokémon tot Nv. 70~je gehoorzamen!*Ik voorspelde al dat je hier~een TM bij wilde hebben.*Nou, ik heb de perfecte voor jou!
Seashore_Gym_LeaderSheryl_AfterBattle2,TM 29 bevat Psychisch.*Het is de sterkste Psychische~aanval die er is!
Seashore_Gym_LeaderSheryl_TalkAgain,Sheryl: Iedereen heeft~psychische kracht!*Mensen beseffen zich dat~gewoon niet!
Seashore_Gym_LeaderSheryl_Rematch_BeforeBattle_Question,Sheryl: Welkom terug,~<Player.Name>.*Ik vermoedde al dat je terug~zou komen om met je macht~te pronken.*Heb je er goed over~nagedacht waar je het de~komende jaren voor zult~gebruiken?*<Player.Name>: ...*Sheryl: Dat zou je wel moeten~doen.*Jouw toekomst is heel~belangrijk... Nu, zullen we?
Seashore_Gym_LeaderSheryl_Rematch_BeforeBattle_Answer_No,Sheryl: Nog niet klaar ervoor?~Wat amusant. Maar ik weet dat~je snel terug zult zijn.
Seashore_Gym_LeaderSheryl_Rematch_BeforeBattle_Answer_Yes,Sheryl: Dat dacht ik al.*Laten we eens kijken of ik~wat meer over de bron van je~kracht te weten kan komen!
Seashore_Gym_LeaderSheryl_Rematch_OutroMessage,Sheryl: Jullie jonge~trainers... Ik vraag me af~hoe ver jullie voorbij mijn~visioenen zullen reizen.
Seashore_Gym_LeaderSheryl_Rematch_AfterBattle,Sheryl: Wat betekent kracht~eigenlijk voor jou?*<Player.Name>: Ik weet niet echt~de details, ik weet alleen dat~hoe sterker de trainers en~de Pokémon, hoe leuker~het gevecht!*Dus sterk zijn is gewoon veel~winnen, toch?*Sheryl: Dat is maar een deel~van het plaatje.*Hebben gevechten tussen~zwakke trainers minder~betekenis?*<Player.Name>: Nou, ze zijn wel veel~saaier...*Sheryl: Ha, misschien heb je~gelijk.*Ik wilde ook nooit een~zwakke trainer zijn.*Gewoon een open geest houden,~Kampioen.

[Route 53]
Route53_Sign,Route 53~Kiezelkloof*Zeekuststad - Kiezeldorp
Route53_PotionGuy_FreeSamples,De Kiezeldorp Winkel geeft~vandaag gratis proefmonsters~weg, dus ga je gang en neem~een gratis Drankje!
Route53_PotionGuy_OutOfSamples,Sorry, maar ik heb geen gratis~proefmonsters meer.
Route53_OtherGuy_StraightForward,Deze weg is vrij eenvoudig.*Op deze weg kun je nooit~verdwalen!

[Gravel Town]
Gravel_Main_Tim_Late,Tim: Daar ben je!~Je bent laat!
Gravel_Main_Tim_NeedPokemon,Tim: Ik heb op je gewacht!*Je hebt je eigen Pokémon nodig,~dus kom meteen naar mijn lab!
Gravel_Main_FreshAirGuy,Ik vind het heerlijk om hier~te wonen!*De lucht is zo fris en schoon.
Gravel_Main_GameModeGuy,Wist je dit?*Deze GameMode is gebaseerd~op de romhack~"Pokémon Brown" van~Koolboyman, die voor het~eerst werd uitgebracht op~17 januari 2004!*Jaren later, in 2014, deden~Leahkim en Miragics de eerste~poging tot een 3D-remake met~Pokémon 3D!*Toen, in 2024, gaf~JappaWakka het een enorme~opknapbeurt, waarbij hij~veel content van begins af~aan creëerde!
Gravel_Main_Sign_Town,Kiezeldorp*Een Rustig Bergdorp.
Gravel_Main_Sign_Lab,Tim's Lab
Gravel_Main_Sign_Cave,Merson-Grot

Gravel_TimsLab_Note_OpenMenu,Druk op [<system.button(OpenMenu)>] om het~Menu te openen!
Gravel_TimsLab_Pokedex,Het lijkt op een encyclopedie,~maar de pagina's zijn blanco!
Gravel_TimsLab_PokeballAfterChoose,Die is van Tim.
Gravel_TimsLab_PC_StephanieMail,Er staat hier een e-mail~bericht!*...*Mr. Tim, vergeet onze date van~vanavond niet!*Liefs, Stephanie
Gravel_TimsLab_RegularAide,Ik bestudeer Pokémon als Prof. Tim's~assistent.
Gravel_TimsLab_RewardAide_BeforePizza,Ik heb honger... Waar is de pizza?
Gravel_TimsLab_RewardAide_AfterPizza,Ik ben Prof. Tim's assistent.*Je werkt aan de Pokédex,~toch?*Ik geef je wat beloningen als~je het goed doet, dus~werk hard en vang veel~verschillende Pokémon!
Gravel_TimsLab_FemaleAide,Prof. Tim is de authoriteit op~het gebied van Pokémon.*Veel Pokémon trainers hebben~grote waardering voor hem!
Gravel_TimsLab_ChoosePokemon,Mura: Eindelijk ben je er!~Laten we opschieten!*Tim: Mura, wees geduldig.*...*Zijn jullie allebei klaar voor~jullie eerste Pokémon?*Mura: Ik kan niet wachten!~Schiet op!*Tim: Ik heb hier drie pas~uitgekomen Pokémon.*Mijn opa wilde dat ik de~traditie van meester zou~voortzetten.*Ik geef zijn nalatenschap door~aan jullie!*Mura: Ik voel me vereerd,~meneer!*Tim: Goed om te weten.*<Player.Name>, jij mag eerst~kiezen.
Gravel_TimsLab_Choose_Charmander,Tim: Zo! Dus jij wilt de Vuur-~Pokémon, Charmander?
Gravel_TimsLab_Choose_Squirtle,Tim: Zo! Dus jij wilt de~Water-Pokémon, Squirtle?
Gravel_TimsLab_Choose_Bulbasaur,Tim: Zo! Dus jij wilt de Gras-~Pokémon, Bulbasaur?
Gravel_TimsLab_Choose_Confirm,Tim: Goede keuze!
Gravel_TimsLab_StarterPokemon_CatchMethod,Ontvangen als cadeau van Prof. Tim in
Gravel_TimsLab_StarterPokemon_CatchLocation,Kiezeldorp
Gravel_TimsLab_Tim_LeaveBeforeChoose,Tim: Hé! Ga nog niet weg!
Gravel_TimsLab_Tim_ChoosePokemon,Tim: Wat ben je aan het doen?*Kies een Pokémon!
Gravel_TimsLab_Tim_GoodLuck,Tim: Veel geluk!
Gravel_TimsLab_Tim_TakeGoodCare,<Player.Name>!*Ik verwacht dat je er goed~voor zal zorgen!
Gravel_TimsLab_Tim_CatchPokemon1,Tim: Pokémon wachten erop~om gevangen te worden,~<Player.Name>!*Maar je kunt geen~gedetailleerde gegevens~over Pokémon krijgen door~ze alleen maar te zien.~Je moet ze vangen!*Gebruik deze om wilde Pokémon~te vangen.
Gravel_TimsLab_Tim_CatchPokemon2,Tim: Als er een wilde~Pokémon opduikt, kun je~een poging wagen.*Gooi er gewoon een~PokéBal naar en probeer hem~te vangen!*Dit werkt echter niet altijd,~een gezonde Pokémon kan~ontsnappen.*Je moet geluk hebben!
Gravel_TimsLab_Tim_ComeSeeMeSometimes,Tim: Kom me soms eens~opzoeken.*Ik wil weten hoe het met je~Pokédex gaat.
Gravel_TimsLab_Tim_DexEvaluation,Tim: Goed je te zien!~Hoe gaat het met je Pokédex?~Hier, laat me eens kijken!
Gravel_TimsLab_Tim_DexComplete1,Ik kan het niet geloven!*<Player.Name>, je Pokédex is~helemaal compleet!*Gefeliciteerd!*Alsjeblieft, deze beloning is~voor jou!
Gravel_TimsLab_Tim_DexComplete2,Met de Schitterende Bedel~is de kans dat je een~Schitterende Pokémon in het~wild tegenkomt veel groter!*Geluk met de jacht op~Schitterende Pokémon!
Gravel_TimsLab_Tim_GlitchedPokedex1,Tim: Goed je te zien!~Hoe gaat het met je Pokédex?*Oh? Dat is vreemd...*Deze Pokédex invoer is~helemaal corrupt.~Eens kijken of ik daar iets~aan kan doen!*...*Ah, alsjeblieft!
Gravel_TimsLab_Tim_GlitchedPokedex2,Tim: Dus dit is Phancero...*Een zeer speciale en~krachtige Pokémon!*En je hebt er zelf een~bemachtigd?*Verbazingwekkend!*Ik weet zeker dat je er goed~voor zult zorgen, <Player.Name>!
Gravel_TimsLab_Pokedex1,Tim: Oh, <Player.Name>!~Wat doe jij zo vroeg terug?*Huh, heb je iets voor me?
Gravel_TimsLab_Pokedex2,<Player.Name> overhandigde Tim~zijn pizza.*Tim: Oh goed! Ik had honger,~maar was te druk om het op~te halen!
Gravel_TimsLab_Pokedex3,Mura: Ik kom eraan!
Gravel_TimsLab_Pokedex4,Mura: Waar heb je me voor~nodig?*Tim: Oh juist! Ik heb een~verzoek voor jullie twee.*Op het bureau ligt een~uitvinding, de Pokédex!~Het registreert automatisch~gegevens over Pokémon die je~hebt gezien of gevangen.*Het is een hi-tech~encyclopedie!*<Player.Name> en Mura! Neem deze~mee!
Gravel_TimsLab_Pokedex5,<Player.Name> ontving een~Pokédex van Tim!
Gravel_TimsLab_Pokedex6,Tim: Ik zal jullie ook aanmelden~voor Bill's Opslagsysteem.*Een complete gids maken over~alle Pokémon in de wereld...*Dat was opa's droom...*Maar hij overleed voordat hij~die kon afmaken.*Ik heb jullie twee nodig om~dit voor hem te doen.
Gravel_TimsLab_Pokedex7,Mura: Oké! Dat zal ik allemaal~voor je doen.*<Player.Name>! Ik zal deze~Pokédex compleet maken en~jij niet!*...Weet je wat?~Ik koop heel veel PokéBallen~met al mijn geld!*Zo vang ik ze allemaal.*<Player.Name>! Tot later!
Gravel_TimsLab_Mura_ChoosePokemon,Mura: Dan neem ik deze!
Gravel_TimsLab_Mura_Receive_Charmander,Mura ontving een Charmander!
Gravel_TimsLab_Mura_Receive_Squirtle,Mura ontving een Squirtle!
Gravel_TimsLab_Mura_Receive_Bulbasaur,Mura ontving een Bulbasaur!
Gravel_TimsLab_Mura_HurryUp,Mura: Schiet eens op, ik wil~ook aan de beurt zijn!
Gravel_TimsLab_Mura_BetterChoice,Mura: Ik heb de beste keuze~gemaakt!
Gravel_TimsLab_Mura_FirstBattle1,Wacht, <Player.Name>!
Gravel_TimsLab_Mura_FirstBattle2,Laten we onze Pokémon~uitproberen!*Ik zal je waarschijnlijk~verslaan!
Gravel_TimsLab_Mura_FirstBattle3,Mura: ...Oké. Ik begrijp waarom~trainen moeilijk kan zijn.*<Player.Name>, ik zie je later!
Gravel_TimsLab_Mura_OutroMessage,...Verdorie, ik moet deze~Pokémon trainen!

Gravel_PokeMart_Youngster,Ja!~Ze hebben Drankjes te koop!
Gravel_PokeMart_BugCatcher,Deze winkel verkoopt een hoop~Pokéballen.
Gravel_PokeMart_Clerk_YoKiddo,Yo, kleintje!
Gravel_PokeMart_Clerk_TimsPizza,Prof. Tim vergat zijn Pizza~op te halen!*Wil je hem bezorgen voor me?
Gravel_PokeMain_Clerk_NoDelivery,We doen niet aan bezorgen,~weet je...
Gravel_PokeMart_ReceivePizza,<Player.Name> ontving Tim's Pizza!
Gravel_PokeMart_PizzaInPocket,<Player.Name> stopte hem in~het №Belangrijke Voorwerpen~vakje.

[Merson Cave]
MersonCave_Outside_NoPokedexNoAccessGuy,Ga je naar binnen zonder~Pokédex?*Ben je gek?
MersonCave_1F_Sign,Merson-Grot*Route 54 verderop.
MersonCave_1F_YoungsterTom_IntroMessage,Een Pokémon-trainer aan het~worden?
MersonCave_1F_YoungsterTom_OutroMessage,Oh jee...
MersonCave_1F_YoungsterTom_DefeatMessage,De mensen verderop zijn veel~moeilijker!
MersonCave_1F_LassClara_IntroMessage,Wil je vechten?~Oké dan... Kom maar op!
MersonCave_1F_LassClara_OutroMessage,Oh! Ik verloor...!
MersonCave_1F_LassClara_DefeatMessage,Ik zie je nog wel eens...
MersonCave_1F_BugCatcherRick_IntroMessage,Ik ben verdwaald.*Weet jij hoe ik weer naar~buiten kom?
MersonCave_1F_BugCatcherRick_OutroMessage,Verloren.
MersonCave_1F_BugCatcherRick_DefeatMessage,Nou, fijn...~Je wilt me zeker niet helpen.
MersonCave_1F_HikerRalph_IntroMessage,Ik hou van mensen ontmoeten~hier!*Heheh...
MersonCave_1F_HikerRalph_OutroMessage,Maar ik haat verliezen!
MersonCave_1F_HikerRalph_DefeatMessage,Je hoort hier niet, kleintje.
MersonCave_1F_SuperNerdLouis_IntroMessage,Hé daar, hoe gaat ie?
MersonCave_1F_SuperNerdLouis_OutroMessage,Mijn Pokémon verloren...
MersonCave_1F_SuperNerdLouis_DefeatMessage,Ik zal wat sterkere Pokémon~moeten vinden.
MersonCave_1F_LassVanessa_IntroMessage,Oh nee, ik ben helemaal alleen~met jou.~Wat moeten we nou doen?
MersonCave_1F_LassVanessa_OutroMessage,Ik verloor?
MersonCave_1F_LassVanessa_DefeatMessage,Je snapt het niet helemaal,~of wel soms?
MersonCave_1F_BugCatcherBill_IntroMessage,Hé, wil je spelen?
MersonCave_1F_BugCatcherBill_OutroMessage,Je hebt me te pakken!
MersonCave_1F_BugCatcherBill_DefeatMessage,Blèh! Je speelt niet eerlijk!

[Route 54]
Route54_Sign,Route 54~Mertenbergpas*Mertengrot - Mertenstad
Route54_SuperNerdCraig_IntroMessage,Hé, je brak mijn concentratie!
Route54_SuperNerdCraig_OutroMessage,Zo luidruchtig...
Route54_SuperNerdCraig_DefeatMessage,Dit huis ziet er leuk~uit, misschien koop ik het~later wel.
Route54_GamblerNicolai_IntroMessage,Auw, een Pokémon beet me net~in mijn voet!
Route54_GamblerNicolai_OutroMessage,Verliezen doet meer pijn...!
Route54_GamblerNicolai_DefeatMessage,Ik moet betere Pokémon vangen~om mee te vechten!~Ik mag niet stoppen!
Route54_LassAmanda_IntroMessage,Mijn Pokémon zijn super~schattig!*Kijk dan!
Route54_LassAmanda_OutroMessage,Stop!*Wees eens niet zo gemeen~tegen mijn pluisjes!
Route54_LassAmanda_DefeatMessage,Mijn Pokémon zullen altijd~schattiger zijn!

[Merson City]
Merson_Main_WeakBoy,Ik probeerde het op te nemen~tegen de Pokémon Gymleider,~maar ik was veel te zwak om~hem te verslaan.
Merson_Main_FreeHealGuy,Je kunt je Pokémon gratis~genezen in elk Pokémon-~Centrum.*Is dat niet fijn?*Ik vind het geweldig!
Merson_Main_QuestionKid_AskQuestion,Ben jij een goede trainer...?
Merson_Main_QuestionKid_AnswerYes,Echt waar? Da's zo cool!*Ik niet...
Merson_Main_QuestionKid_AnswerNo,Hahaha, niet dus.*Kun je me dan je Pokémon~geven?*Alsjeblieft?
Merson_Main_Sign_Gym,Mertenstad~Pokémon Gym~Leider: Karpman*Als een Vis in het Water!
Merson_Main_Sign_City,Mertenstad*Het nobele kleine stadje.
Merson_Main_Sign_Challenge,Vind je jezelf sterk?*Ga Karpman uitdagen!
Merson_Main_Sign_SouthRijonGate,Zuid-Rijon Poort~Route 88*In aanbouw~Binnenkort geopend!*Luster City~Bouwbedrijf
Merson_Main_Sign_PokemonFanClub,Pokémon-Fanclub~Alle Pokémon-fans zijn welkom!

Merson_PokeMart_PotionsGuy,Je kunt nooit genoeg Drankjes~hebben!*Koop er veel om je Pokémon~levend en wel te houden!
Merson_PokeMart_FoodGuy,Weet jij waar ik daadwerkelijk~eten voor mezelf kan kopen?

Merson_PokeCenter_BenchGuy,Ik vraag me af.*Is Pokémon-training mogelijk~als ondernemer?
Merson_PokeCenter_Gentleman,De service is hier snel en~vlot!
Merson_PokeCenter_PigtailGirl,Pokémon vinden het hier~geweldig!

Merson_FanClub_Note_Left,Laten we allemaal~beleefd luisteren naar~andere trainers!
Merson_FanClub_Note_Right,Als iemand opschept, schep~dan harder op!
Merson_FanClub_Seel_Cry,Seel: Seel?
Merson_FanClub_Clefable_Cry,Clefable: Fable!
Merson_FanClub_Girl_1,Mijn Seel maakt grappige~geluidjes!
Merson_FanClub_Girl_2,De Clefable van die man is~erg schattig!
Merson_FanClub_Guy_1,Ik hou meer van mijn Clefable~dan van wat dan ook!
Merson_FanClub_Guy_2,Mijn Clefable kan soms~irritant zijn.
Merson_FanClub_Lady,Ik heb een betere baan nodig.
Merson_FanClub_Chairman_Question,Ik ben voorzitter van de~Pokémon-Fanclub!*Ik heb meer dan 100 Pokémon~verzameld!*Ik ben erg kieskeurig als het~op Pokémon aankomt!*Dus...*Heb je een coole Pokémon~meegebracht?
Merson_FanClub_Chairman_AnswerYes,Goed zo! Er is een speciale~actie die ik aanbied.*Breng een Pokémon mee en je~krijgt een gratis tegoedbon~voor een Fiets!*En het lijkt erop dat je er~een hebt, dus alsjeblieft!
Merson_FanClub_Chairman_AnswerNo,Weet je het zeker?~Want er is een speciale actie~die ik aanbied.*Breng een Pokémon mee en je~krijgt een gratis tegoedbon~voor een Fiets!*En het lijkt erop dat je er~een hebt, dus alsjeblieft!
Merson_FanClub_Chairman_AfterVoucher,Hallo, <Player.Name>!*Ik wens je veel plezier met~die Fiets!
Merson_FanClub_ReceiveVoucher,<Player.Name> ontving een~Fiets-tegoedbon!*Ruil die in voor een Fiets!

Merson_CuboneHouse_Cubone_Cry,Cubone: Kroh-groh!
Merson_CuboneHouse_Girl,Zeg eens hoi tegen mijn~lieve Cubone!

Merson_Gym_Statues_BeforeDefeat,Mertenstad~Pokémon Gym~Leider: Karpman*Winnende Trainers:~Mura
Merson_Gym_Statues_AfterDefeat,Mertenstad~Pokémon Gym~Leider: Karpman*Winnende Trainers:~Mura~<Player.Name>
Merson_Gym_GymGuy_BeforeBadge_Question,Gym Gast: Hallo daar.*Als je op zoek bent naar~een uitdaging, ben je op de~juiste plaats.*Wil je meer leren over de~Leider Karpman?
Merson_Gym_GymGuy_BeforeBadge_Yes,Top, daar gaan we!*Karpman gebruikt Water-Pokémon.*Je beste kans tegen hem is om~een Gras- of een Elektrische~Pokémon te gebruiken.
Merson_Gym_GymGuy_BeforeBadge_No,Luister nou even.*Dankjewel.*Karpman gebruikt Water-Pokémon.*Je beste kans tegen hem is om~een Gras- of een Elektrische~Pokémon te gebruiken.
Merson_Gym_GymGuy_AfterBadge,Gym Gast: Nou, misschien ben~je wel speciaal op het gebied~van trainen!
Merson_Gym_LifeguardSilas_IntroMessage,Hoe gaat ie? Mijn naam is~Silas!*Je bent hier om mijn maatje~Lochlan te verslaan voor~een Badge?*Dan moet je eerst langs mij!
Merson_Gym_LifeguardSilas_OutroMessage,Oeps!
Merson_Gym_LifeguardSilas_DefeatMessage,Ik ben uit Zuid-Rijon~gekomen om te trainen~onder Karpman's vin.*Zeg hem alsjeblieft niet~dat ik je zijn echte naam~heb verteld!*Hij haat het als mensen hem~zo noemen.*Zuid-Rijon krijgt vast en~zeker zijn eigen Pokémon~League en als die er komt,~word ik een van de Leiders,~net als Lochlan!*...Oeps! Nou deed ik het weer!
Merson_Gym_LeaderKarpman_BeforeBattle,Karpman: Welkom bij de Merson~City Gym, uitdager!*<Player.Name>: Dus jij bent een~Gymleider?*Karpman: Inderdaad!*Mijn naam is Karpman en ik~ben gespecialiseerd in Water-~type Pokémon!*Als je me verslaat, krijg je~de Marine-Badge.*Behaal alle acht Badges in de~hele regio en je krijgt de~kans om Rijon's Kampioen te worden!*Maar ik zal het je niet~makkelijk maken.*Zet je schrap voor golven~van nederlagen!*<Player.Name>: Kom maar op,~Karpman!
Merson_Gym_LeaderKarpman_OutroMessage,Karpman: Verdorie!*Je hebt mijn Pokémon~verslagen.*Als bewijs van je overwinning,~is hier de Marine-Badge!
Merson_Gym_LeaderKarpman_AfterBattle1,Karpman: Dat is een officiële~Rijon League-Badge!*De Pokémon van de drager~worden er sterker door!*De techniek Flits kan nu op~elk moment worden gebruikt!*Maar alle grotten in Rijon~zijn verlicht door de Shinra~Elektriciteitsmaatschappij,~dus het is een beetje~nutteloos nu...*Wacht! Neem dit mee!
Merson_Gym_LeaderKarpman_AfterBattle2,Een TM bevat een techniek~die aan Pokémon kan~worden geleerd!*TM's zijn voor eenmalig~gebruik!*Dus als je er een gebruikt om~een nieuwe techniek aan te~leren, kies de Pokémon dan~zorgvuldig uit!*TM 12 bevat Octazooka!~Het is een Water-aanval die~de nauwkeurigheid van je~tegenstander kan verlagen!
Merson_Gym_LeaderKarpman_TalkAgain,Karpman: Dat was een episch~gevecht!*De volgende Gymleider is~Lily die in Slotwaterstad~woont.*Als je naar het noorden blijft~gaan, ben je er zo!
Merson_Gym_LeaderKarpman_Rematch_BeforeBattle_Question,Karpman: Je bent een heel~eind stroomopwaarts~gezwommen sinds de laatste~keer dat ik je zag.*Jullie zijn sterk geworden,~maar ik denk dat ik jullie nog~wel een beetje in het getij~rond kan werpen.*Durf je de vishaak te grijpen?
Merson_Gym_LeaderKarpman_Rematch_BeforeBattle_Answer_No,Karpman: Ben je er niet klaar~voor?*Dat is prima, kom maar terug~als je er aan toe bent!*Maar probeer niet naar mijn~strategie te vissen, dan vang~je bot!
Merson_Gym_LeaderKarpman_Rematch_BeforeBattle_Answer_Yes,Karpman: Ik wist het wel!*Laten we wat wilde golven~pakken, Kampioentje!
Merson_Gym_LeaderKarpman_Rematch_OutroMessage,Karpman: We zijn omvergeworpen~door de vloedgolf van jullie~kracht!
Merson_Gym_LeaderKarpman_Rematch_AfterBattle,Karpman: Ik denk dat iedereen~zijn eigen stromen heeft om~in te zwemmen, maar Pokémon~is die ene grote rivier waar~we allemaal in kunnen~stromen, hahaha!


[Route 55]
Route55_Sign_Route,Route 55~Zwerfkeibergpas*Mertenstad - Kade-onderdoorgang
Route55_Sign_RainbowTower,Regenboogtoren
Route55_Sign_MtBoulder,Zwerfkeiberg*Sluiproute naar~Tromtorenstad*Er zit een briefje bij:~Kijk uit! Een Pokémon heeft~zich onlangs genesteld~in de Zwerfkeiberg en de~temperatuur is er gedaald tot~het vriespunt!*Er is een extra notitie aan~toegevoegd: Arme Growlithe...
Route55_PokeManiacRoger_IntroMessage,Hé kleintje, wil je mijn Pokémon zien?
Route55_PokeManiacRoger_OutroMessage,Oh nee! Mijn Pokémon!
Route55_PokeManiacRoger_DefeatMessage,Ik mag jou niet omdat je me~verslagen hebt!
Route55_HikerBobby_IntroMessage,Ah! Deze berglucht is heerlijk!
Route55_HikerBobby_OutroMessage,Dat maakte mijn hoofd weer~helder!
Route55_HikerBobby_DefeatMessage,Ik voel me opgeblazen door~de berglucht!
Route55_JrTrainerFemaleJess_IntroMessage,Ik ga nooit meer wandelen...
Route55_JrTrainerFemaleJess_OutroMessage,Ik kan het niet aan!
Route55_JrTrainerFemaleJess_DefeatMessage,Liever schattig dan stoer!
Route55_HikerRudolph_IntroMessage,Ik ben altijd klaar om te~vechten!
Route55_HikerRudolph_OutroMessage,Hoewel ik nooit klaar ben om~tegen een kind te verliezen!
Route55_HikerRudolph_DefeatMessage,Als ik werd verslagen door~een kind...~dan...
Route55_PokeManiacGlenn_IntroMessage,Wauw, ben jij ook een~PokéManiak?*Nee? Nou, dan nog wil ik met~je vechten!
Route55_PokeManiacGlenn_OutroMessage,Hm. Ik ben niet boos.
Route55_PokeManiacGlenn_DefeatMessage,Hoe kon ik van je verliezen?!

Route55_RainbowTower_Floor1_MeditatingGuy,Ga alsjeblieft weg.~Ik mediteer met mijn drie~Pokémon-vrienden.
Route55_RainbowTower_Floor1_Persian_Cry,Persian: Miauw!
Route55_RainbowTower_Floor1_Rhydon_Cry,Rhydon: RAAH!
Route55_RainbowTower_Floor1_Pikachu_Cry,Pikachu: Pika pi!
Route55_RainbowTower_Floor1_TrophyCabinet,Een glanzende trofee.~Op de plaquette staat:*PokéCommunity Hack van het~Jaar 2007:~     Pokémon Prisma (Prism)

Route55_RainbowTower_Floor2_PC,Iemand is vergeten uit te~loggen!*Laten we de achtergrond~veranderen naar iets geks!
Route55_RainbowTower_Floor2_Note,RainbowDevs~Vergaderruimte

Route55_RainbowTower_Floor3_MeanMrMustard,MeanMrMustard: Al dat werk,~en nooit enige eer of respect!*Meh!
Route55_RainbowTower_Floor3_Programmer,Pfew! Het werk is zo zwaar!*Het is waarschijnlijk tijd~voor een pauze!*Het is al 10 minuten geleden~sinds mijn laatste!
Route55_RainbowTower_Floor3_Suloku,Suloku: Bugs, bugs en nog~eens bugs!*Oh, sorry, dit spel zit~vol bugs en soms word ik~er gek van.*Als je denkt dat er één~opgelost is, veroorzaak~je er weer één.*Hopelijk heb ik ze nu allemaal!*Wist je dat de 2024 update~van de Pokémon Brown romhack~nog steeds old school is?*Dat betekent handmatig alle~wijzigingen aanbrengen!*In het begin wilde ik maar~een paar dingen veranderen.~Derbs84 heeft me toen erg~geholpen, want ik wist niets~van romhacken.*Het project bleef groeien,~en het team ook.*Ik ben echt iedereen dankbaar~die heeft meegeholpen:~spriters, testers,~proeflezers...*Het is verbazingwekkend wat~mensen kunnen doen als ze de~koppen bij elkaar steken!
Route55_RainbowTower_Floor3_Koolboyman,Koolboyman: Hé, ik heb~de originele Pokémon Brown~hack gemaakt!*Geen dank!*Hopelijk ziet het er nu wat~meer opgepoetst uit.
Route55_RainbowTower_Floor3_PC_MeanMrMustard,Ingewikkelde code.*Niet te begrijpen!
Route55_RainbowTower_Floor3_PC_Programmer,Iemand speelt een spelletje~in plaats van te werken!
Route55_RainbowTower_Floor3_PC_Suloku,Er is een teller voor~bètaversies...*Hij is hoger dan 1000!!!
Route55_RainbowTower_Floor3_Note,RainbowDevs~Ontwikkelingsruimte

Route55_RainbowTower_Floor4_Note,GA HIER NIET NAAR BINNEN!!!

Route55_RainbowTower_Floor4_Room_Blackboard_Question1,Informatie over nieuwe types!
Route55_RainbowTower_Floor4_Room_Blackboard_Question2,Welke rubriek wil je lezen?
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Wind,Wind
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Sound,Geluid
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Gas,Gas
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Wood,Hout
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Abnormal,Abnormaal
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Wind,Aanval - Sterk tegen:*Vuur, Rots, Geest, Hout en~Gas.*Aanval - Zwak tegen:*Grond, Vecht, Gras en Vlieg.*Verdediging - Sterk tegen:*Vuur, Rots, Geest en Hout.*Verdediging - Zwak tegen:~Electrisch en Vlieg.*Verdediging - Immuun tegen:~Gas.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Sound,Aanval - Sterk tegen:*Geest, Staal en Water.*Aanval - Zwak tegen:*Insect en Vecht.*Aanval - Geen effect tegen:~Geluid.*Verdediging - Sterk tegen:*Rots, Staal, Gas, Water, Abnormaal.*Verdediging - Zwak tegen:*Insect, Electrisch en Vecht.*Verdediging - Immuun tegen: Geluid.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Gas,Aanval - Sterk tegen:*Fee, Vuur en Vecht.*Aanval - Zwak tegen:*Gras, IJs, Rots en Geluid.*Aanval - Geen effect tegen:~Wind.*Verdediging - Sterk tegen:*Fee, Grond en Vecht.*Verdediging - Zwak tegen:*Electrisch, Vuur, Gras en~Wind.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Wood,Aanval - Sterk tegen:*Gras, IJs, Staal, Gif en~Water.*Aanval - Zwak tegen:*Insect, Electrisch, Rots en~Wind.*Aanval - Geen effect tegen:~Vuur.*Verdediging - Sterk tegen:*Insect en Grond.*Verdediging - Zwak tegen:*Electrisch, Vuur, Vecht en~Wind.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Abnormal,Aanval - Sterk tegen:*Psychisch, Abnormaal, Insect,~Duister en Staal.*Aanval - Zwak tegen:*Vlieg, Normaal en Geluid.*Verdediging - Sterk tegen:~Duister en Staal.*Verdediging - Zwak tegen:*Abnormaal, Psychisch, Vlieg~en Normaal.
Route55_RainbowTower_Floor4_Room_Pamphlet,Het is een pamflet over TM's~en VM's.*...*Er zijn momenteel in totaal~51 TM's en 4 VM's beschikbaar.*TM's zijn voor eenmalig~gebruik, terwijl VM's~herhaaldelijk kunnen~worden gebruikt.*Technieken die door VM's~worden geleerd, kunnen~ook buiten gevechten~worden gebruikt.*Pokémon hebben moeite om~VM-moves te vergeten, dus~daarmee zouden ze hulp~nodig hebben van een~Techniek-wisser.*Silph Co.
Route55_RainbowTower_Floor4_Room_Porygon_CatchMethod,Ontvangen als cadeau in de
Route55_RainbowTower_Floor4_Room_Porygon_CatchLocation,Regenboogtoren
